filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro	n_w	tp_w	fp_w	fn_w	pr_w	rc_w	cov_w	mi_w	ru_w	f_w	s_w	pr_micro_w	rc_micro_w	f_micro_w	cov_max
blast_predictions.tsv	biological_process	0.66	135.0	4.736334405144695	17.221864951768488	12.887459807073954	0.30374387598729513	0.2509221327429462	0.4340836012861736	17.221864951768488	12.887459807073954	0.27481785424283434	21.509980304405172	0.21569775955483966	0.2687465790914067	0.23931762794476036	135.0	4.529150871314482	20.279978701925014	14.267045675791415	0.2843445936295253	0.23575816519377762	0.4340836012861736	20.279978701925014	14.267045675791415	0.25778198073216474	24.795687698986104	0.18255984588027932	0.24096102953402285	0.2077338377800261	1.0
blast_predictions.tsv	cellular_component	0.67	105.0	3.983695652173913	6.271739130434782	4.288043478260869	0.5528687151762663	0.493201759680439	0.5706521739130435	6.271739130434782	4.288043478260869	0.5213335616504235	7.597501470331046	0.388447270800212	0.48160315374507234	0.4300381343502494	105.0	2.881539987374754	8.467102949288561	4.040277498816103	0.45650147266040564	0.4643972629574019	0.5706521739130435	8.467102949288561	4.040277498816103	0.46041551853644697	9.381666942568936	0.25391053392521074	0.41629817502750904	0.3154315677529714	1.0
blast_predictions.tsv	molecular_function	0.63	101.0	2.047872340425532	3.632978723404255	3.0531914893617023	0.4940630771411012	0.40488903826669786	0.5372340425531915	3.632978723404255	3.0531914893617023	0.4450531251177927	4.745578223506461	0.36048689138576784	0.40145985401459855	0.37987173162308835	101.0	3.3706160654843327	7.588312995880708	5.9767518073843195	0.48489025799659186	0.38860869377669593	0.5372340425531915	7.588312995880708	5.9767518073843195	0.4314431503382212	9.659402481029755	0.30756801568934417	0.36059520833322145	0.3319774232003794	1.0
goa_nonexp_predictions.tsv	biological_process	0.01	272.0	9.244372990353698	14.17363344051447	8.379421221864952	0.4833968236002344	0.5496322361158335	0.8745980707395499	14.17363344051447	8.379421221864952	0.514391099820007	16.465314601291734	0.3947549086914733	0.524539317642766	0.4504857411469759	272.0	8.540385794033885	14.7420277595423	10.255810753072012	0.469078629533097	0.5189835004983676	0.8745980707395499	14.7420277595423	10.255810753072012	0.4927707717252785	17.958536595890635	0.3668170301322596	0.45436776385214334	0.4059252800222813	0.8745980707395499
goa_nonexp_predictions.tsv	cellular_component	0.01	172.0	6.478260869565218	3.9293478260869565	1.7934782608695652	0.7159462276479391	0.7911331734512096	0.9347826086956522	3.9293478260869565	1.7934782608695652	0.7516641932554329	4.319298393325704	0.6224543080939948	0.783180026281209	0.6936281640965959	172.0	4.810618149652081	4.634457756044649	2.1111993365387773	0.6554169230860386	0.733747546896887	0.9347826086956522	4.634457756044649	2.1111993365387773	0.6923738259948405	5.092677226289153	0.5093255149755431	0.694993498347702	0.5878474349978368	0.9347826086956522
goa_nonexp_predictions.tsv	molecular_function	0.01	157.0	3.484042553191489	6.351063829787234	1.6170212765957446	0.45282406422077337	0.6168313429298627	0.8351063829787234	6.351063829787234	1.6170212765957446	0.5222543143839273	6.553683664855592	0.3542455381287182	0.6830031282586028	0.46652421652421655	157.0	6.288511548466606	10.825416388265007	3.0588563244020475	0.4554997087822093	0.6106789670402322	0.8351063829787234	10.825416388265007	3.0588563244020475	0.5217963892059138	11.249277398688815	0.3674499256812679	0.6727574686259457	0.475298835984072	0.8351063829787234
naive_predictions.tsv	biological_process	0.01	311.0	3.707395498392283	52.29260450160772	13.916398713826366	0.06620349104271935	0.23327325618609707	1.0	52.29260450160772	13.916398713826366	0.10313658118252889	54.1126846379271	0.06620349104271935	0.21036307243203797	0.1007118836528803	311.0	2.152115018455279	29.51672361866612	16.644081528650617	0.06795686583633113	0.162742412973955	1.0	29.51672361866612	16.644081528650617	0.09587775377006294	33.886021057555446	0.06795686583633113	0.11449736722329848	0.08529133133857068	1.0
naive_predictions.tsv	cellular_component	0.05	184.0	4.543478260869565	11.456521739130435	3.7282608695652173	0.28396739130434784	0.5834125823232476	1.0	11.456521739130435	3.7282608695652173	0.3820013237418719	12.04789688994305	0.28396739130434784	0.5492772667542707	0.37438423645320196	184.0	2.11026991739694	11.417866294954162	4.811547568793918	0.15599117899702084	0.5067263481378326	1.0	11.417866294954162	4.811547568793918	0.23854760810872852	12.390264756502056	0.1559911789970208	0.30487222779377876	0.2063838332844145	1.0
naive_predictions.tsv	molecular_function	0.01	188.0	1.6063829787234043	38.3936170212766	3.49468085106383	0.0401595744680851	0.4005632613865731	1.0	38.3936170212766	3.49468085106383	0.07300030230400005	38.552336144872626	0.04015957446808511	0.3149113660062565	0.07123481542634745	188.0	1.619156354662359	48.197392593292456	7.728211518206294	0.032502379005698516	0.3176537875285036	1.0	48.197392593292456	7.728211518206294	0.05897085233161865	48.813050571154626	0.032502379005698516	0.17322056611916029	0.054734589650848715	1.0
prott5_predictions.tsv	biological_process	0.9400000000000001	148.0	3.202572347266881	13.437299035369774	14.421221864951768	0.25497111543236645	0.1735244684932321	0.4758842443729904	13.437299035369774	14.421221864951768	0.20650727310277314	19.711231454277847	0.192463768115942	0.18171866447728519	0.18693693693693694	147.0	3.1635103947320298	16.979690554122598	15.632686152373868	0.2275408688059455	0.16367795784636716	0.47266881028938906	16.979690554122598	15.632686152373868	0.19039689399122195	23.08009461965834	0.15705102693283274	0.1683058796924064	0.1624837875347303	1.0
