filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro	n_w	tp_w	fp_w	fn_w	pr_w	rc_w	cov_w	mi_w	ru_w	f_w	s_w	pr_micro_w	rc_micro_w	f_micro_w
naive_predictions.tsv	biological_process	0.01	117.0	2.6639344262295084	43.368852459016395	17.057377049180328	0.05787037037037037	0.1616815611648034	0.9590163934426229	43.368852459016395	17.057377049180328	0.08523333647071898	46.60269815589904	0.05787037037037037	0.13507896924355778	0.08102717526801297	117.0	1.3446121073514505	20.93298827528211	19.66643756816502	0.0603571338140906	0.09261688987887838	0.9590163934426229	20.93298827528211	19.66643756816502	0.0730854805399394	28.722095410252205	0.06035713381409063	0.06399547514840659	0.06212307870747741
naive_predictions.tsv	biological_process	0.02	117.0	1.139344262295082	20.918032786885245	18.581967213114755	0.05165366034931252	0.06163954389097968	0.9590163934426229	20.918032786885245	18.581967213114755	0.056206514513936996	27.979521103522803	0.05165366034931253	0.057772236076475476	0.05454188738473612	117.0	0.47244917097623407	4.742516330623953	20.538600504540234	0.0905948794543828	0.03843665168117897	0.9590163934426229	4.742516330623953	20.538600504540234	0.0539738433705497	21.079031567682023	0.09059487945438283	0.02248574813122091	0.03602904732461733
naive_predictions.tsv	biological_process	0.03	117.0	0.0	0.9590163934426229	19.721311475409838	0.0	0.0	0.9590163934426229	0.9590163934426229	19.721311475409838	0.0	19.744615436949474	0.0	0.0	0.0	117.0	0.0	0.04192951769860813	21.01104967551647	0.0	0.0	0.9590163934426229	0.04192951769860813	21.01104967551647	0.0	21.011091512614836	0.0	0.0	0.0
naive_predictions.tsv	molecular_function	0.01	84.0	1.3763440860215055	34.75268817204301	4.075268817204301	0.0380952380952381	0.258593974723007	0.9032258064516129	34.75268817204301	4.075268817204301	0.06640753092092957	34.990815239370114	0.038095238095238106	0.252465483234714	0.06620118955262479	84.0	1.7585474936843122	43.27333484803682	10.494804187400995	0.039051165579526606	0.1568124184147803	0.9032258064516129	43.27333484803682	10.494804187400995	0.06253033454773897	44.527771376998054	0.039051165579526606	0.14351563061712058	0.061396187819855924
naive_predictions.tsv	molecular_function	0.02	84.0	0.5268817204301075	6.698924731182796	4.924731182795699	0.07291666666666667	0.11199383054221762	0.9032258064516129	6.698924731182796	4.924731182795699	0.08832615707203535	8.314359252332848	0.07291666666666666	0.09664694280078896	0.08312128922815945	84.0	0.2915863147278539	8.989743951606393	11.961765366357453	0.03141643561435497	0.03696692438814799	0.9032258064516129	8.989743951606393	11.961765366357453	0.03396642106671774	14.963265920086842	0.03141643561435497	0.02379645360036116	0.027080624217233354
naive_predictions.tsv	molecular_function	0.03	84.0	0.4731182795698925	2.236559139784946	4.978494623655914	0.1746031746031746	0.10247002101840812	0.9032258064516129	2.236559139784946	4.978494623655914	0.1291470359038542	5.457802259474634	0.17460317460317462	0.08678500986193295	0.11594202898550725	84.0	0.21960030571823563	3.0149052038080755	12.033751375367071	0.0678930071602802	0.027680496325239685	0.9032258064516129	3.0149052038080755	12.033751375367071	0.039327053349976604	12.405677150083259	0.06789300716028021	0.01792165208619762	0.02835773897132165
naive_predictions.tsv	molecular_function	0.04	84.0	0.4731182795698925	2.236559139784946	4.978494623655914	0.1746031746031746	0.10247002101840812	0.9032258064516129	2.236559139784946	4.978494623655914	0.1291470359038542	5.457802259474634	0.17460317460317462	0.08678500986193295	0.11594202898550725	84.0	0.21960030571823563	3.0149052038080755	12.033751375367071	0.0678930071602802	0.027680496325239685	0.9032258064516129	3.0149052038080755	12.033751375367071	0.039327053349976604	12.405677150083259	0.06789300716028021	0.01792165208619762	0.02835773897132165
naive_predictions.tsv	molecular_function	0.05	84.0	0.4731182795698925	2.236559139784946	4.978494623655914	0.1746031746031746	0.10247002101840812	0.9032258064516129	2.236559139784946	4.978494623655914	0.1291470359038542	5.457802259474634	0.17460317460317462	0.08678500986193295	0.11594202898550725	84.0	0.21960030571823563	3.0149052038080755	12.033751375367071	0.0678930071602802	0.027680496325239685	0.9032258064516129	3.0149052038080755	12.033751375367071	0.039327053349976604	12.405677150083259	0.06789300716028021	0.01792165208619762	0.02835773897132165
naive_predictions.tsv	molecular_function	0.060000000000000005	84.0	0.4731182795698925	2.236559139784946	4.978494623655914	0.1746031746031746	0.10247002101840812	0.9032258064516129	2.236559139784946	4.978494623655914	0.1291470359038542	5.457802259474634	0.17460317460317462	0.08678500986193295	0.11594202898550725	84.0	0.21960030571823563	3.0149052038080755	12.033751375367071	0.0678930071602802	0.027680496325239685	0.9032258064516129	3.0149052038080755	12.033751375367071	0.039327053349976604	12.405677150083259	0.06789300716028021	0.01792165208619762	0.02835773897132165
naive_predictions.tsv	molecular_function	0.06999999999999999	84.0	0.45161290322580644	1.3548387096774193	5.0	0.25	0.0967352539933185	0.9032258064516129	1.3548387096774193	5.0	0.13949440225536247	5.180307706038356	0.25	0.08284023668639054	0.12444444444444447	84.0	0.15615821990143594	0.41377968531928977	12.097193461183869	0.2739916374591	0.014798566255404794	0.9032258064516129	0.41377968531928977	12.097193461183869	0.02808047744149772	12.104267977258793	0.27399163745909993	0.012744122911487733	0.02435540722221497
